filename,algorithm,GQS,oo_nni,sp_ch_a,gs_bb_iar,nm_dm_imse,eb_rsdd,node_overlaps,area_size,avg_node_size
tree_100_14,scale,0.8107,0.0,3.8243,1.0097,0.0,0.0,0,1000000.0,1000.0
tree_100_14,vpsc,0.8013,0.0008,1.0004,1.0,1.7,0.0745,0,1000000.0,1000.0
tree_100_15,gtree,0.7419,0.01,1.1527,1.0117,166.4603,0.2465,0,1000000.0,1000.0
tree_100_15,pfs,0.7396,0.0,1.2296,1.0615,48.4333,0.177,0,1000000.0,1000.0
tree_100_15,pfsp,0.7588,0.0,0.9967,1.0,39.7075,0.2054,0,1000000.0,1000.0
tree_100_15,prism,0.75,0.0056,1.017,1.0024,18.1314,0.2597,0,1000000.0,1000.0
tree_100_15,rwordle,0.7792,0.0023,1.0,1.0,7.185,0.1215,0,1000000.0,1000.0
tree_100_15,scale,0.8054,0.0,5.9042,1.0127,0.0,0.0,0,1000000.0,1000.0
tree_100_15,vpsc,0.8005,0.0016,1.0,1.0,1.5267,0.0843,0,1000000.0,1000.0
tree_100_16,gtree,0.7441,0.0095,1.2079,1.0099,127.1148,0.2239,0,1000000.0,1000.0
tree_100_16,pfs,0.7292,0.0,1.2698,1.1061,88.5653,0.1727,0,1000000.0,1000.0
tree_100_16,pfsp,0.7606,0.0,1.0195,1.0,32.8233,0.1903,0,1000000.0,1000.0
tree_100_16,prism,0.7504,0.0063,1.0357,1.006,23.7986,0.2422,0,1000000.0,1000.0
tree_100_16,rwordle,0.7666,0.0052,1.0072,1.0,13.348,0.173,0,1000000.0,1000.0
tree_100_16,scale,0.8034,0.0,7.578,1.0131,0.0,0.0,0,1000000.0,1000.0
tree_100_16,vpsc,0.7901,0.0008,1.0021,1.0,2.4817,0.1076,0,1000000.0,1000.0
tree_100_17,gtree,0.7381,0.0038,1.1876,1.0137,330.6927,0.2564,0,1000000.0,1000.0
tree_100_17,pfs,0.7487,0.0,1.1543,1.0395,119.766,0.1658,0,1000000.0,1000.0
tree_100_17,pfsp,0.7632,0.0,1.0118,1.0059,25.0265,0.1722,0,1000000.0,1000.0
tree_100_17,prism,0.7425,0.0033,1.0449,1.0078,172.5747,0.275,0,1000000.0,1000.0
tree_100_17,rwordle,0.7763,0.0017,1.0052,1.0066,13.6656,0.1128,0,1000000.0,1000.0
tree_100_17,scale,0.8066,0.0,5.7683,1.0087,0.0,0.0,0,1000000.0,1000.0
tree_100_17,vpsc,0.7948,0.0007,1.01,1.005,2.2835,0.0815,0,1000000.0,1000.0
tree_100_18,gtree,0.7441,0.0095,1.2079,1.0099,127.1148,0.2239,0,1000000.0,1000.0
tree_100_18,pfs,0.7292,0.0,1.2698,1.1061,88.5653,0.1727,0,1000000.0,1000.0
tree_100_18,pfsp,0.7606,0.0,1.0195,1.0,32.8233,0.1903,0,1000000.0,1000.0
tree_100_18,prism,0.7504,0.0063,1.0357,1.006,23.7986,0.2422,0,1000000.0,1000.0
tree_100_18,rwordle,0.7666,0.0052,1.0072,1.0,13.348,0.173,0,1000000.0,1000.0
tree_100_18,scale,0.8034,0.0,7.578,1.0131,0.0,0.0,0,1000000.0,1000.0
tree_100_18,vpsc,0.7901,0.0008,1.0021,1.0,2.4817,0.1076,0,1000000.0,1000.0
tree_100_19,gtree,0.7381,0.0038,1.1876,1.0137,330.6927,0.2564,0,1000000.0,1000.0
tree_100_19,pfs,0.7487,0.0,1.1543,1.0395,119.766,0.1658,0,1000000.0,1000.0
tree_100_19,pfsp,0.7632,0.0,1.0118,1.0059,25.0265,0.1722,0,1000000.0,1000.0
tree_100_19,prism,0.7425,0.0033,1.0449,1.0078,172.5747,0.275,0,1000000.0,1000.0
tree_100_19,rwordle,0.7763,0.0017,1.0052,1.0066,13.6656,0.1128,0,1000000.0,1000.0
tree_100_19,scale,0.8066,0.0,5.7683,1.0087,0.0,0.0,0,1000000.0,1000.0
tree_100_19,vpsc,0.7948,0.0007,1.01,1.005,2.2835,0.0815,0,1000000.0,1000.0
tree_100_1,gtree,0.7257,0.0136,1.2272,1.0351,218.6969,0.2991,0,1000000.0,1000.0
tree_100_1,pfs,0.7213,0.0,1.2803,1.0786,121.0062,0.2497,0,1000000.0,1000.0
tree_100_1,pfsp,0.7526,0.0,1.0108,1.0,34.8015,0.2393,0,1000000.0,1000.0
tree_100_1,prism,0.7381,0.0068,1.0286,1.0058,27.6256,0.324,0,1000000.0,1000.0
tree_100_1,rwordle,0.7722,0.0025,1.0108,1.0,6.9534,0.1558,0,1000000.0,1000.0
tree_100_1,scale,0.8013,0.0,10.3464,1.0144,0.0,0.0,0,1000000.0,1000.0
tree_100_1,vpsc,0.7898,0.001,1.0038,1.0,2.5133,0.1079,0,1000000.0,1000.0
tree_100_20,gtree,0.7315,0.0156,1.1699,1.0692,220.8304,0.2262,0,1000000.0,1000.0
tree_100_20,pfs,0.7365,0.0,1.204,1.0717,104.7129,0.184,0,1000000.0,1000.0
tree_100_20,pfsp,0.7623,0.0,1.0065,1.0,28.6472,0.1856,0,1000000.0,1000.0
tree_100_20,prism,0.7544,0.0052,1.0097,1.0038,17.7942,0.2321,0,1000000.0,1000.0
tree_100_20,rwordle,0.7778,0.0019,1.0009,1.0,7.8935,0.1257,0,1000000.0,1000.0
tree_100_20,scale,0.8059,0.0,5.9061,1.0107,0.0,0.0,0,1000000.0,1000.0
tree_100_20,vpsc,0.798,0.001,1.0,1.0,1.8483,0.0853,0,1000000.0,1000.0
tree_100_21,gtree,0.7233,0.0119,1.1612,1.0282,279.0346,0.3422,0,1000000.0,1000.0
tree_100_21,pfs,0.7152,0.0,1.3656,1.0888,314.2157,0.258,0,1000000.0,1000.0
tree_100_21,pfsp,0.7445,0.0,0.9988,1.0,240.107,0.2878,0,1000000.0,1000.0
tree_100_21,prism,0.7355,0.008,1.0371,1.0007,75.8655,0.3418,0,1000000.0,1000.0
tree_100_21,rwordle,0.7627,0.0036,1.0113,1.0208,29.0145,0.1552,0,1000000.0,1000.0
tree_100_21,scale,0.8042,0.0,7.7139,1.0092,0.0,0.0,0,1000000.0,1000.0
tree_100_21,vpsc,0.7811,0.002,1.0066,1.0119,8.2399,0.0925,0,1000000.0,1000.0
tree_100_22,gtree,0.7344,0.009,1.1767,1.0481,415.0976,0.2329,0,1000000.0,1000.0
tree_100_22,pfs,0.7179,0.0,1.2696,1.1213,285.1428,0.2176,0,1000000.0,1000.0
tree_100_22,pfsp,0.7559,0.0,1.0419,1.0219,27.7285,0.182,0,1000000.0,1000.0
tree_100_22,prism,0.7393,0.008,1.0592,1.0378,144.1094,0.2473,0,1000000.0,1000.0
tree_100_22,rwordle,0.7712,0.0033,1.0074,1.0312,25.5576,0.101,0,1000000.0,1000.0
tree_100_22,scale,0.8059,0.0,5.8985,1.0107,0.0,0.0,0,1000000.0,1000.0
tree_100_22,vpsc,0.782,0.0012,1.0049,1.0156,7.9442,0.0853,0,1000000.0,1000.0
tree_100_23,gtree,0.7457,0.0093,1.1735,1.0353,161.1064,0.1862,0,1000000.0,1000.0
tree_100_23,pfs,0.7328,0.0,1.2023,1.1071,105.9769,0.1632,0,1000000.0,1000.0
tree_100_23,pfsp,0.7665,0.0,1.0253,1.0061,34.3441,0.1481,0,1000000.0,1000.0
tree_100_23,prism,0.7505,0.0044,1.0486,1.0344,62.6229,0.1901,0,1000000.0,1000.0
tree_100_23,rwordle,0.7746,0.003,0.9992,1.0041,9.2486,0.1336,0,1000000.0,1000.0
tree_100_23,scale,0.8107,0.0,3.79,1.0101,0.0,0.0,0,1000000.0,1000.0
tree_100_23,vpsc,0.8003,0.001,1.0,1.0,1.8167,0.0755,0,1000000.0,1000.0
tree_100_24,gtree,0.7293,0.0124,1.2874,1.0439,566.3293,0.249,0,1000000.0,1000.0
tree_100_24,pfs,0.732,0.0,1.376,1.0808,123.1349,0.1686,0,1000000.0,1000.0
tree_100_24,pfsp,0.7543,0.0,1.0192,1.0148,63.3717,0.2018,0,1000000.0,1000.0
tree_100_24,prism,0.7358,0.0074,1.0734,1.0218,85.5651,0.2918,0,1000000.0,1000.0
tree_100_24,rwordle,0.7628,0.0048,1.0019,1.0154,27.711,0.1645,0,1000000.0,1000.0
tree_100_24,scale,0.8055,0.0,5.9032,1.0124,0.0,0.0,0,1000000.0,1000.0
tree_100_24,vpsc,0.7885,0.0016,1.0023,1.0044,3.5658,0.0937,0,1000000.0,1000.0
tree_100_25,gtree,0.7404,0.0106,1.201,1.0094,123.4757,0.2494,0,1000000.0,1000.0
tree_100_25,pfs,0.7244,0.0,1.2628,1.0735,149.4426,0.2402,0,1000000.0,1000.0
tree_100_25,pfsp,0.758,0.0,1.0002,1.0019,34.9467,0.2074,0,1000000.0,1000.0
tree_100_25,prism,0.7464,0.0063,1.0218,1.0065,28.2443,0.269,0,1000000.0,1000.0
tree_100_25,rwordle,0.775,0.0033,1.0096,1.0134,27.482,0.1021,0,1000000.0,1000.0
tree_100_25,scale,0.8084,0.0,4.7034,1.009,0.0,0.0,0,1000000.0,1000.0
tree_100_25,vpsc,0.7854,0.001,1.0041,1.0076,6.0481,0.0857,0,1000000.0,1000.0
tree_100_26,gtree,0.7447,0.0113,1.204,1.0411,105.1225,0.1793,0,1000000.0,1000.0
tree_100_26,pfs,0.759,0.0,1.155,1.0399,63.4264,0.1137,0,1000000.0,1000.0
tree_100_26,pfsp,0.7769,0.0,1.001,1.0,10.3224,0.1235,0,1000000.0,1000.0
tree_100_26,prism,0.7594,0.0032,1.0166,1.0114,13.9913,0.1937,0,1000000.0,1000.0
tree_100_26,rwordle,0.7906,0.0012,1.0067,1.0,3.9272,0.0839,0,1000000.0,1000.0
tree_100_26,scale,0.811,0.0,3.8039,1.009,0.0,0.0,0,1000000.0,1000.0
tree_100_26,vpsc,0.8112,0.0008,1.004,1.0019,1.0627,0.0527,0,1000000.0,1000.0
tree_100_27,gtree,0.7542,0.0072,1.133,1.0215,39.6945,0.1698,0,1000000.0,1000.0
tree_100_27,pfs,0.7588,0.0,1.1588,1.0341,60.5406,0.121,0,1000000.0,1000.0
tree_100_27,pfsp,0.7858,0.0,1.0005,1.0018,4.9512,0.0972,0,1000000.0,1000.0
tree_100_27,prism,0.7644,0.0042,1.0207,1.0004,12.0214,0.1823,0,1000000.0,1000.0
tree_100_27,rwordle,0.7805,0.0023,1.0003,1.0054,7.681,0.1065,0,1000000.0,1000.0
tree_100_27,scale,0.8139,0.0,3.1613,1.008,0.0,0.0,0,1000000.0,1000.0
tree_100_27,vpsc,0.8131,0.0006,1.0027,1.0,0.8517,0.0588,0,1000000.0,1000.0
tree_100_28,gtree,0.7506,0.0039,1.1704,1.0179,296.747,0.1799,0,1000000.0,1000.0
tree_100_28,pfs,0.7698,0.0,1.1192,1.0269,9.8144,0.1012,0,1000000.0,1000.0
tree_100_28,pfsp,0.7825,0.0,0.9998,1.0018,5.4715,0.1104,0,1000000.0,1000.0
tree_100_28,prism,0.7566,0.0035,1.0293,1.0069,64.4519,0.1974,0,1000000.0,1000.0
tree_100_28,rwordle,0.7841,0.0014,1.0001,1.0055,6.622,0.0928,0,1000000.0,1000.0
tree_100_28,scale,0.8111,0.0,3.8091,1.0082,0.0,0.0,0,1000000.0,1000.0
tree_100_28,vpsc,0.8111,0.0001,1.0022,1.0018,0.8714,0.0643,0,1000000.0,1000.0
tree_100_29,gtree,0.7391,0.0113,1.2637,1.0145,80.8618,0.2386,0,1000000.0,1000.0
tree_100_29,pfs,0.7435,0.0,1.2339,1.0551,73.3475,0.1612,0,1000000.0,1000.0
tree_100_29,pfsp,0.7674,0.0,1.0085,1.0,16.3423,0.1636,0,1000000.0,1000.0
tree_100_29,prism,0.7468,0.0055,1.0222,1.0067,19.4975,0.2706,0,1000000.0,1000.0
tree_100_29,rwordle,0.7779,0.0029,1.0019,1.0046,8.0773,0.1189,0,1000000.0,1000.0
tree_100_29,scale,0.8104,0.0,3.7936,1.0114,0.0,0.0,0,1000000.0,1000.0
tree_100_29,vpsc,0.8045,0.0002,1.0,1.0,1.2583,0.0761,0,1000000.0,1000.0
tree_100_2,gtree,0.7409,0.0041,1.1957,1.0308,283.8048,0.2129,0,1000000.0,1000.0
tree_100_2,pfs,0.7511,0.0,1.1788,1.0555,124.9774,0.1291,0,1000000.0,1000.0
tree_100_2,pfsp,0.7728,0.0,1.0172,1.0011,17.3612,0.1305,0,1000000.0,1000.0
tree_100_2,prism,0.75,0.0032,1.0443,1.0209,49.1129,0.2138,0,1000000.0,1000.0
tree_100_2,rwordle,0.7808,0.003,1.0013,1.0,8.6899,0.1088,0,1000000.0,1000.0
tree_100_2,scale,0.8113,0.0,3.7811,1.008,0.0,0.0,0,1000000.0,1000.0
tree_100_2,vpsc,0.7969,0.0002,1.0022,1.0037,3.2355,0.0588,0,1000000.0,1000.0
tree_100_30,gtree,0.7294,0.0103,1.2513,1.0411,106.5332,0.261,0,1000000.0,1000.0
tree_100_30,pfs,0.7129,0.0,1.3435,1.1276,451.6307,0.2266,0,1000000.0,1000.0
tree_100_30,pfsp,0.7517,0.0,1.0161,1.0073,158.0772,0.226,0,1000000.0,1000.0
tree_100_30,prism,0.7329,0.0074,1.0673,1.0394,68.2146,0.2864,0,1000000.0,1000.0
tree_100_30,rwordle,0.7763,0.0037,1.0066,1.0,10.676,0.1253,0,1000000.0,1000.0
tree_100_30,scale,0.806,0.0,5.9131,1.0103,0.0,0.0,0,1000000.0,1000.0
tree_100_30,vpsc,0.7908,0.0015,1.0017,1.0,2.8533,0.0974,0,1000000.0,1000.0
tree_100_3,gtree,0.7414,0.0045,1.1613,1.0502,124.4704,0.1929,0,1000000.0,1000.0
tree_100_3,pfs,0.7512,0.0,1.1584,1.0289,145.4072,0.1645,0,1000000.0,1000.0
tree_100_3,pfsp,0.7719,0.0,1.0073,1.0,31.8885,0.133,0,1000000.0,1000.0
tree_100_3,prism,0.7564,0.0052,1.0242,1.0073,21.8025,0.2083,0,1000000.0,1000.0
tree_100_3,rwordle,0.786,0.0013,0.9994,1.0,3.7161,0.11,0,1000000.0,1000.0
tree_100_3,scale,0.8109,0.0,3.8025,1.0093,0.0,0.0,0,1000000.0,1000.0
tree_100_3,vpsc,0.8103,0.0011,1.0018,1.0,0.9183,0.0674,0,1000000.0,1000.0
tree_100_4,gtree,0.7384,0.0081,1.2051,1.0309,59.1136,0.2305,0,1000000.0,1000.0
tree_100_4,pfs,0.7381,0.0,1.2023,1.0755,88.0101,0.1712,0,1000000.0,1000.0
tree_100_4,pfsp,0.7623,0.0,1.0117,1.0045,19.6456,0.1818,0,1000000.0,1000.0
tree_100_4,prism,0.7555,0.0043,1.0276,1.0026,13.631,0.2266,0,1000000.0,1000.0
tree_100_4,rwordle,0.7798,0.0023,0.999,1.0,5.9653,0.1238,0,1000000.0,1000.0
tree_100_4,scale,0.8104,0.0,3.8314,1.0108,0.0,0.0,0,1000000.0,1000.0
tree_100_4,vpsc,0.7918,0.0012,1.0,1.0,2.1283,0.1076,0,1000000.0,1000.0
tree_100_5,gtree,0.7347,0.0266,1.216,1.0067,294.8419,0.2908,0,1000000.0,1000.0
tree_100_5,pfs,0.7017,0.0,1.4952,1.1556,112.4885,0.2412,0,1000000.0,1000.0
tree_100_5,pfsp,0.7426,0.0,1.0303,1.0243,99.0859,0.2534,0,1000000.0,1000.0
tree_100_5,prism,0.7366,0.009,1.0416,1.0117,35.4664,0.3188,0,1000000.0,1000.0
tree_100_5,rwordle,0.7651,0.0066,1.0012,1.0,16.2451,0.1797,0,1000000.0,1000.0
tree_100_5,scale,0.8076,0.0,4.6627,1.0127,0.0,0.0,0,1000000.0,1000.0
tree_100_5,vpsc,0.7739,0.0024,1.0018,1.0106,8.5578,0.1304,0,1000000.0,1000.0
tree_100_6,gtree,0.738,0.0085,1.1964,1.0613,77.7689,0.1932,0,1000000.0,1000.0
tree_100_6,pfs,0.7376,0.0,1.2274,1.0719,98.0649,0.1734,0,1000000.0,1000.0
tree_100_6,pfsp,0.7686,0.0,0.9977,1.0,22.3229,0.1558,0,1000000.0,1000.0
tree_100_6,prism,0.754,0.0055,1.0286,1.0128,29.0097,0.21,0,1000000.0,1000.0
tree_100_6,rwordle,0.7807,0.0026,1.0,1.0,6.6325,0.1162,0,1000000.0,1000.0
tree_100_6,scale,0.8109,0.0,3.8066,1.0091,0.0,0.0,0,1000000.0,1000.0
tree_100_6,vpsc,0.8031,0.0007,1.0,1.0,1.4817,0.0734,0,1000000.0,1000.0
tree_100_7,gtree,0.7388,0.0082,1.151,1.0155,206.5745,0.2595,0,1000000.0,1000.0
tree_100_7,pfs,0.74,0.0,1.2469,1.0551,100.2906,0.1768,0,1000000.0,1000.0
tree_100_7,pfsp,0.755,0.0,1.0255,1.0126,39.4386,0.2013,0,1000000.0,1000.0
tree_100_7,prism,0.7443,0.0062,1.0327,1.0067,45.8689,0.2748,0,1000000.0,1000.0
tree_100_7,rwordle,0.7721,0.0032,1.006,1.0,8.0855,0.1538,0,1000000.0,1000.0
tree_100_7,scale,0.8059,0.0,5.9298,1.0105,0.0,0.0,0,1000000.0,1000.0
tree_100_7,vpsc,0.7927,0.001,1.0022,1.0,2.4987,0.0947,0,1000000.0,1000.0
tree_100_8,gtree,0.7488,0.0074,1.1586,1.0035,98.3614,0.2159,0,1000000.0,1000.0
tree_100_8,pfs,0.7344,0.0,1.1767,1.0614,221.4068,0.2132,0,1000000.0,1000.0
tree_100_8,pfsp,0.7657,0.0,1.0031,1.0066,20.4949,0.162,0,1000000.0,1000.0
tree_100_8,prism,0.7547,0.0038,1.0211,1.0015,21.6968,0.2272,0,1000000.0,1000.0
tree_100_8,rwordle,0.7826,0.0021,1.0,1.0,8.9789,0.0994,0,1000000.0,1000.0
tree_100_8,scale,0.8064,0.0,5.9375,1.0085,0.0,0.0,0,1000000.0,1000.0
tree_100_8,vpsc,0.785,0.0008,1.0028,1.0042,5.6925,0.0934,0,1000000.0,1000.0
tree_100_9,gtree,0.7364,0.013,1.2226,1.0176,180.5574,0.2572,0,1000000.0,1000.0
tree_100_9,pfs,0.7291,0.0,1.2897,1.0913,98.1365,0.1868,0,1000000.0,1000.0
tree_100_9,pfsp,0.7522,0.0,1.0157,1.0204,33.2366,0.2106,0,1000000.0,1000.0
tree_100_9,prism,0.7394,0.0078,1.0443,1.0238,67.3984,0.2745,0,1000000.0,1000.0
tree_100_9,rwordle,0.7776,0.0039,1.0035,1.0,10.5112,0.1202,0,1000000.0,1000.0
tree_100_9,scale,0.8083,0.0,4.7008,1.0097,0.0,0.0,0,1000000.0,1000.0
tree_100_9,vpsc,0.796,0.0014,1.003,1.0,2.4783,0.0791,0,1000000.0,1000.0
tree_10_10,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_10,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_10,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_10,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_10,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_10,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_10,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_11,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_12,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_13,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_14,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_15,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_16,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_17,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_18,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_19,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_1,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_20,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,rwordle,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,scale,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_21,vpsc,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_22,gtree,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_22,pfs,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_22,pfsp,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
tree_10_22,prism,0.85,0.0,1.0,1.0,0.0,0.0,0,1000000.0,1000.0
