filename,algorithm,GQS
ws_100_15,pfs,0.905
ws_100_15,pfsp,0.913
ws_100_15,prism,0.91
ws_100_15,rwordle,0.918
ws_100_15,scale,0.926
ws_100_15,vpsc,0.928
ws_100_16,gtree,0.904
ws_100_16,pfs,0.91
ws_100_16,pfsp,0.919
ws_100_16,prism,0.911
ws_100_16,rwordle,0.927
ws_100_16,scale,0.925
ws_100_16,vpsc,0.941
ws_100_17,gtree,0.905
ws_100_17,pfs,0.913
ws_100_17,pfsp,0.923
ws_100_17,prism,0.913
ws_100_17,rwordle,0.913
ws_100_17,scale,0.931
ws_100_17,vpsc,0.941
ws_100_18,gtree,0.901
ws_100_18,pfs,0.91
ws_100_18,pfsp,0.916
ws_100_18,prism,0.91
ws_100_18,rwordle,0.921
ws_100_18,scale,0.923
ws_100_18,vpsc,0.942
ws_100_19,gtree,0.905
ws_100_19,pfs,0.913
ws_100_19,pfsp,0.923
ws_100_19,prism,0.913
ws_100_19,rwordle,0.913
ws_100_19,scale,0.931
ws_100_19,vpsc,0.941
ws_100_1,gtree,0.9
ws_100_1,pfs,0.903
ws_100_1,pfsp,0.917
ws_100_1,prism,0.91
ws_100_1,rwordle,0.919
ws_100_1,scale,0.927
ws_100_1,vpsc,0.933
ws_100_20,gtree,0.905
ws_100_20,pfs,0.912
ws_100_20,pfsp,0.918
ws_100_20,prism,0.911
ws_100_20,rwordle,0.921
ws_100_20,scale,0.927
ws_100_20,vpsc,0.943
ws_100_21,gtree,0.908
ws_100_21,pfs,0.916
ws_100_21,pfsp,0.94
ws_100_21,prism,0.913
ws_100_21,rwordle,0.931
ws_100_21,scale,0.937
ws_100_21,vpsc,0.937
ws_100_22,gtree,0.909
ws_100_22,pfs,0.909
ws_100_22,pfsp,0.916
ws_100_22,prism,0.915
ws_100_22,rwordle,0.928
ws_100_22,scale,0.927
ws_100_22,vpsc,0.941
ws_100_23,gtree,0.934
ws_100_23,pfs,0.958
ws_100_23,pfsp,0.958
ws_100_23,prism,0.954
ws_100_23,rwordle,0.958
ws_100_23,scale,0.958
ws_100_23,vpsc,0.958
ws_100_24,gtree,0.91
ws_100_24,pfs,0.923
ws_100_24,pfsp,0.921
ws_100_24,prism,0.912
ws_100_24,rwordle,0.927
ws_100_24,scale,0.943
ws_100_24,vpsc,0.928
ws_100_25,gtree,0.906
ws_100_25,pfs,0.911
ws_100_25,pfsp,0.919
ws_100_25,prism,0.912
ws_100_25,rwordle,0.929
ws_100_25,scale,0.925
ws_100_25,vpsc,0.946
ws_100_26,gtree,0.914
ws_100_26,pfs,0.917
ws_100_26,pfsp,0.94
ws_100_26,prism,0.918
ws_100_26,rwordle,0.935
ws_100_26,scale,0.943
ws_100_26,vpsc,0.945
ws_100_27,gtree,0.909
ws_100_27,pfs,0.91
ws_100_27,pfsp,0.916
ws_100_27,prism,0.915
ws_100_27,rwordle,0.928
ws_100_27,scale,0.927
ws_100_27,vpsc,0.941
ws_100_28,gtree,0.906
ws_100_28,pfs,0.91
ws_100_28,pfsp,0.927
ws_100_28,prism,0.913
ws_100_28,rwordle,0.928
ws_100_28,scale,0.936
ws_100_28,vpsc,0.946
ws_100_29,gtree,0.901
ws_100_29,pfs,0.907
ws_100_29,pfsp,0.921
ws_100_29,prism,0.921
ws_100_29,rwordle,0.927
ws_100_29,scale,0.921
ws_100_29,vpsc,0.944
ws_100_2,gtree,0.929
ws_100_2,pfs,0.922
ws_100_2,pfsp,0.949
ws_100_2,prism,0.94
ws_100_2,rwordle,0.946
ws_100_2,scale,0.943
ws_100_2,vpsc,0.954
ws_100_30,gtree,0.915
ws_100_30,pfs,0.915
ws_100_30,pfsp,0.936
ws_100_30,prism,0.931
ws_100_30,rwordle,0.938
ws_100_30,scale,0.929
ws_100_30,vpsc,0.949
ws_100_3,gtree,0.952
ws_100_3,pfs,0.958
ws_100_3,pfsp,0.958
ws_100_3,prism,0.955
ws_100_3,rwordle,0.958
ws_100_3,scale,0.958
ws_100_3,vpsc,0.958
ws_100_4,gtree,0.901
ws_100_4,pfs,0.904
ws_100_4,pfsp,0.917
ws_100_4,prism,0.915
ws_100_4,rwordle,0.924
ws_100_4,scale,0.926
ws_100_4,vpsc,0.939
ws_100_5,gtree,0.912
ws_100_5,pfs,0.918
ws_100_5,pfsp,0.929
ws_100_5,prism,0.919
ws_100_5,rwordle,0.932
ws_100_5,scale,0.939
ws_100_5,vpsc,0.945
ws_100_6,gtree,0.907
ws_100_6,pfs,0.909
ws_100_6,pfsp,0.914
ws_100_6,prism,0.911
ws_100_6,rwordle,0.93
ws_100_6,scale,0.929
ws_100_6,vpsc,0.943
ws_100_7,gtree,0.902
ws_100_7,pfs,0.898
ws_100_7,pfsp,0.911
ws_100_7,prism,0.911
ws_100_7,rwordle,0.912
ws_100_7,scale,0.926
ws_100_7,vpsc,0.918
ws_100_8,gtree,0.899
ws_100_8,pfs,0.893
ws_100_8,pfsp,0.913
ws_100_8,prism,0.907
ws_100_8,rwordle,0.916
ws_100_8,scale,0.924
ws_100_8,vpsc,0.922
ws_100_9,gtree,0.9
ws_100_9,pfs,0.905
ws_100_9,pfsp,0.91
ws_100_9,prism,0.906
ws_100_9,rwordle,0.916
ws_100_9,scale,0.923
ws_100_9,vpsc,0.929
ws_10_10,gtree,0.958
ws_10_10,pfs,0.958
ws_10_10,pfsp,0.958
ws_10_10,prism,0.958
ws_10_10,rwordle,0.958
ws_10_10,scale,0.958
ws_10_10,vpsc,0.958
ws_10_11,gtree,0.958
ws_10_11,pfs,0.958
ws_10_11,pfsp,0.958
ws_10_11,prism,0.958
ws_10_11,rwordle,0.958
ws_10_11,scale,0.958
ws_10_11,vpsc,0.958
ws_10_12,gtree,0.958
ws_10_12,pfs,0.958
ws_10_12,pfsp,0.958
ws_10_12,prism,0.958
ws_10_12,rwordle,0.958
ws_10_12,scale,0.958
ws_10_12,vpsc,0.958
ws_10_13,gtree,0.958
ws_10_13,pfs,0.958
ws_10_13,pfsp,0.958
ws_10_13,prism,0.958
ws_10_13,rwordle,0.958
ws_10_13,scale,0.958
ws_10_13,vpsc,0.958
ws_10_14,gtree,0.958
ws_10_14,pfs,0.958
ws_10_14,pfsp,0.958
ws_10_14,prism,0.958
ws_10_14,rwordle,0.958
ws_10_14,scale,0.958
ws_10_14,vpsc,0.958
ws_10_15,gtree,0.958
ws_10_15,pfs,0.958
ws_10_15,pfsp,0.958
ws_10_15,prism,0.958
ws_10_15,rwordle,0.958
ws_10_15,scale,0.958
ws_10_15,vpsc,0.958
ws_10_16,gtree,0.958
ws_10_16,pfs,0.958
ws_10_16,pfsp,0.958
ws_10_16,prism,0.958
ws_10_16,rwordle,0.958
ws_10_16,scale,0.958
ws_10_16,vpsc,0.958
ws_10_17,gtree,0.958
ws_10_17,pfs,0.958
ws_10_17,pfsp,0.958
ws_10_17,prism,0.958
ws_10_17,rwordle,0.958
ws_10_17,scale,0.958
ws_10_17,vpsc,0.958
ws_10_18,gtree,0.958
ws_10_18,pfs,0.958
ws_10_18,pfsp,0.958
ws_10_18,prism,0.958
ws_10_18,rwordle,0.958
ws_10_18,scale,0.958
ws_10_18,vpsc,0.958
ws_10_19,gtree,0.958
ws_10_19,pfs,0.958
ws_10_19,pfsp,0.958
ws_10_19,prism,0.958
ws_10_19,rwordle,0.958
ws_10_19,scale,0.958
ws_10_19,vpsc,0.958
ws_10_1,gtree,0.958
ws_10_1,pfs,0.958
ws_10_1,pfsp,0.958
ws_10_1,prism,0.958
ws_10_1,rwordle,0.958
ws_10_1,scale,0.958
ws_10_1,vpsc,0.958
ws_10_20,gtree,0.958
ws_10_20,pfs,0.958
ws_10_20,pfsp,0.958
ws_10_20,prism,0.958
ws_10_20,rwordle,0.958
ws_10_20,scale,0.958
ws_10_20,vpsc,0.958
ws_10_21,gtree,0.958
ws_10_21,pfs,0.958
ws_10_21,pfsp,0.958
ws_10_21,prism,0.958
ws_10_21,rwordle,0.958
ws_10_21,scale,0.958
ws_10_21,vpsc,0.958
ws_10_22,gtree,0.958
ws_10_22,pfs,0.958
ws_10_22,pfsp,0.958
ws_10_22,prism,0.958
ws_10_22,rwordle,0.958
ws_10_22,scale,0.958
ws_10_22,vpsc,0.958
ws_10_23,gtree,0.958
ws_10_23,pfs,0.958
ws_10_23,pfsp,0.958
ws_10_23,prism,0.958
ws_10_23,rwordle,0.958
ws_10_23,scale,0.958
ws_10_23,vpsc,0.958
ws_10_24,gtree,0.958
ws_10_24,pfs,0.958
ws_10_24,pfsp,0.958
ws_10_24,prism,0.958
ws_10_24,rwordle,0.958
ws_10_24,scale,0.958
ws_10_24,vpsc,0.958
ws_10_25,gtree,0.958
ws_10_25,pfs,0.958
ws_10_25,pfsp,0.958
ws_10_25,prism,0.958
ws_10_25,rwordle,0.958
ws_10_25,scale,0.958
ws_10_25,vpsc,0.958
ws_10_26,gtree,0.958
ws_10_26,pfs,0.958
ws_10_26,pfsp,0.958
ws_10_26,prism,0.958
ws_10_26,rwordle,0.958
ws_10_26,scale,0.958
ws_10_26,vpsc,0.958
ws_10_27,gtree,0.958
ws_10_27,pfs,0.958
ws_10_27,pfsp,0.958
ws_10_27,prism,0.958
ws_10_27,rwordle,0.958
ws_10_27,scale,0.958
ws_10_27,vpsc,0.958
ws_10_28,gtree,0.958
ws_10_28,pfs,0.958
ws_10_28,pfsp,0.958
ws_10_28,prism,0.958
ws_10_28,rwordle,0.958
ws_10_28,scale,0.958
ws_10_28,vpsc,0.958
ws_10_29,gtree,0.958
ws_10_29,pfs,0.958
ws_10_29,pfsp,0.958
ws_10_29,prism,0.958
ws_10_29,rwordle,0.958
ws_10_29,scale,0.958
ws_10_29,vpsc,0.958
ws_10_2,gtree,0.958
ws_10_2,pfs,0.958
ws_10_2,pfsp,0.958
ws_10_2,prism,0.958
ws_10_2,rwordle,0.958
ws_10_2,scale,0.958
ws_10_2,vpsc,0.958
ws_10_30,gtree,0.958
ws_10_30,pfs,0.958
ws_10_30,pfsp,0.958
ws_10_30,prism,0.958
ws_10_30,rwordle,0.958
ws_10_30,scale,0.958
ws_10_30,vpsc,0.958
ws_10_3,gtree,0.958
ws_10_3,pfs,0.958
ws_10_3,pfsp,0.958
ws_10_3,prism,0.958
ws_10_3,rwordle,0.958
ws_10_3,scale,0.958
ws_10_3,vpsc,0.958
ws_10_4,gtree,0.958
ws_10_4,pfs,0.958
ws_10_4,pfsp,0.958
ws_10_4,prism,0.958
ws_10_4,rwordle,0.958
ws_10_4,scale,0.958
ws_10_4,vpsc,0.958
ws_10_5,gtree,0.958
ws_10_5,pfs,0.958
ws_10_5,pfsp,0.958
ws_10_5,prism,0.958
ws_10_5,rwordle,0.958
ws_10_5,scale,0.958
ws_10_5,vpsc,0.958
ws_10_6,gtree,0.958
ws_10_6,pfs,0.958
ws_10_6,pfsp,0.958
ws_10_6,prism,0.958
ws_10_6,rwordle,0.958
ws_10_6,scale,0.958
ws_10_6,vpsc,0.958
ws_10_7,gtree,0.958
ws_10_7,pfs,0.958
ws_10_7,pfsp,0.958
ws_10_7,prism,0.958
ws_10_7,rwordle,0.958
ws_10_7,scale,0.958
ws_10_7,vpsc,0.958
ws_10_8,gtree,0.958
ws_10_8,pfs,0.958
ws_10_8,pfsp,0.958
ws_10_8,prism,0.958
ws_10_8,rwordle,0.958
ws_10_8,scale,0.958
ws_10_8,vpsc,0.958
ws_10_9,gtree,0.958
ws_10_9,pfs,0.958
ws_10_9,pfsp,0.958
ws_10_9,prism,0.958
ws_10_9,rwordle,0.958
ws_10_9,scale,0.958
ws_10_9,vpsc,0.958
ws_200_10,gtree,0.905
ws_200_10,pfs,0.903
ws_200_10,pfsp,0.909
ws_200_10,prism,0.908
ws_200_10,rwordle,0.915
ws_200_10,scale,0.922
ws_200_10,vpsc,0.929
ws_200_11,gtree,0.901
ws_200_11,pfs,0.902
ws_200_11,pfsp,0.918
ws_200_11,prism,0.911
ws_200_11,rwordle,0.915
ws_200_11,scale,0.925
ws_200_11,vpsc,0.932
ws_200_12,gtree,0.9
ws_200_12,pfs,0.907
ws_200_12,pfsp,0.913
ws_200_12,prism,0.908
ws_200_12,rwordle,0.924
ws_200_12,scale,0.923
ws_200_12,vpsc,0.933
ws_200_13,gtree,0.895
ws_200_13,pfs,0.898
ws_200_13,pfsp,0.909
ws_200_13,prism,0.905
ws_200_13,rwordle,0.915
ws_200_13,scale,0.921
ws_200_13,vpsc,0.926
ws_200_14,gtree,0.898
ws_200_14,pfs,0.9
ws_200_14,pfsp,0.909
ws_200_14,prism,0.908
ws_200_14,rwordle,0.914
ws_200_14,scale,0.92
ws_200_14,vpsc,0.921
ws_200_15,gtree,0.898
ws_200_15,pfs,0.906
ws_200_15,pfsp,0.912
ws_200_15,prism,0.911
ws_200_15,rwordle,0.914
ws_200_15,scale,0.925
ws_200_15,vpsc,0.923
ws_200_16,gtree,0.903
ws_200_16,pfs,0.911
ws_200_16,pfsp,0.919
ws_200_16,prism,0.911
ws_200_16,rwordle,0.918
ws_200_16,scale,0.925
ws_200_16,vpsc,0.921
ws_200_17,gtree,0.909
ws_200_17,pfs,0.913
ws_200_17,pfsp,0.926
ws_200_17,prism,0.919
ws_200_17,rwordle,0.931
ws_200_17,scale,0.927
ws_200_17,vpsc,0.948
ws_200_18,gtree,0.903
ws_200_18,pfs,0.907
ws_200_18,pfsp,0.916
ws_200_18,prism,0.908
ws_200_18,rwordle,0.916
ws_200_18,scale,0.923
ws_200_18,vpsc,0.916
ws_200_19,gtree,0.894
ws_200_19,pfs,0.895
ws_200_19,pfsp,0.912
ws_200_19,prism,0.904
ws_200_19,rwordle,0.92
ws_200_19,scale,0.919
ws_200_19,vpsc,0.934
ws_200_1,gtree,0.898
ws_200_1,pfs,0.884
ws_200_1,pfsp,0.913
ws_200_1,prism,0.905
ws_200_1,rwordle,0.918
ws_200_1,scale,0.918
ws_200_1,vpsc,0.931
ws_200_20,gtree,0.902
ws_200_20,pfs,0.905
ws_200_20,pfsp,0.917
ws_200_20,prism,0.908
ws_200_20,rwordle,0.919
ws_200_20,scale,0.927
ws_200_20,vpsc,0.924
ws_200_21,gtree,0.895
ws_200_21,pfs,0.892
ws_200_21,pfsp,0.909
ws_200_21,prism,0.904
ws_200_21,rwordle,0.916
ws_200_21,scale,0.923
ws_200_21,vpsc,0.926
ws_200_22,gtree,0.896
ws_200_22,pfs,0.897
ws_200_22,pfsp,0.909
ws_200_22,prism,0.906
ws_200_22,rwordle,0.915
ws_200_22,scale,0.921
ws_200_22,vpsc,0.93
ws_200_23,gtree,0.891
ws_200_23,pfs,0.897
ws_200_23,pfsp,0.909
ws_200_23,prism,0.902
ws_200_23,rwordle,0.915
ws_200_23,scale,0.923
ws_200_23,vpsc,0.922
ws_200_24,gtree,0.902
ws_200_24,pfs,0.906
ws_200_24,pfsp,0.91
ws_200_24,prism,0.91
ws_200_24,rwordle,0.917
ws_200_24,scale,0.923
ws_200_24,vpsc,0.927
ws_200_25,gtree,0.901
ws_200_25,pfs,0.904
ws_200_25,pfsp,0.911
ws_200_25,prism,0.909
ws_200_25,rwordle,0.914
ws_200_25,scale,0.923
ws_200_25,vpsc,0.927
ws_200_26,gtree,0.898
ws_200_26,pfs,0.895
ws_200_26,pfsp,0.913
ws_200_26,prism,0.906
ws_200_26,rwordle,0.916
ws_200_26,scale,0.923
ws_200_26,vpsc,0.92
ws_200_27,gtree,0.901
ws_200_27,pfs,0.903
ws_200_27,pfsp,0.907
ws_200_27,prism,0.906
ws_200_27,rwordle,0.912
ws_200_27,scale,0.927
ws_200_27,vpsc,0.931
ws_200_28,gtree,0.906
ws_200_28,pfs,0.903
ws_200_28,pfsp,0.913
ws_200_28,prism,0.909
ws_200_28,rwordle,0.92
ws_200_28,scale,0.926
ws_200_28,vpsc,0.934
ws_200_29,gtree,0.907
ws_200_29,pfs,0.899
ws_200_29,pfsp,0.914
ws_200_29,prism,0.915
ws_200_29,rwordle,0.926
ws_200_29,scale,0.926
ws_200_29,vpsc,0.938
ws_200_2,gtree,0.906
ws_200_2,pfs,0.909
ws_200_2,pfsp,0.919
ws_200_2,prism,0.914
ws_200_2,rwordle,0.925
ws_200_2,scale,0.923
ws_200_2,vpsc,0.944
ws_200_30,gtree,0.898
ws_200_30,pfs,0.897
ws_200_30,pfsp,0.912
ws_200_30,prism,0.904
ws_200_30,rwordle,0.919
ws_200_30,scale,0.922
ws_200_30,vpsc,0.932
ws_200_3,gtree,0.899
ws_200_3,pfs,0.901
ws_200_3,pfsp,0.911
ws_200_3,prism,0.905
ws_200_3,rwordle,0.917
ws_200_3,scale,0.922
ws_200_3,vpsc,0.928
ws_200_4,gtree,0.9
ws_200_4,pfs,0.905
ws_200_4,pfsp,0.915
ws_200_4,prism,0.91
ws_200_4,rwordle,0.923
ws_200_4,scale,0.927
ws_200_4,vpsc,0.939
ws_200_5,gtree,0.91
ws_200_5,pfs,0.907
ws_200_5,pfsp,0.926
ws_200_5,prism,0.915
ws_200_5,rwordle,0.918
ws_200_5,scale,0.926
ws_200_5,vpsc,0.94
ws_200_6,gtree,0.906
ws_200_6,pfs,0.906
ws_200_6,pfsp,0.925
ws_200_6,prism,0.914
ws_200_6,rwordle,0.929
ws_200_6,scale,0.929
ws_200_6,vpsc,0.946
ws_200_7,gtree,0.903
ws_200_7,pfs,0.903
ws_200_7,pfsp,0.92
ws_200_7,prism,0.909
ws_200_7,rwordle,0.926
ws_200_7,scale,0.922
ws_200_7,vpsc,0.944
ws_200_8,gtree,0.901
ws_200_8,pfs,0.896
ws_200_8,pfsp,0.91
ws_200_8,prism,0.907
ws_200_8,rwordle,0.914
ws_200_8,scale,0.923
ws_200_8,vpsc,0.918
ws_200_9,gtree,0.89
ws_200_9,pfs,0.891
ws_200_9,pfsp,0.911
ws_200_9,prism,0.905
ws_200_9,rwordle,0.919
ws_200_9,scale,0.922
ws_200_9,vpsc,0.934
ws_20_10,gtree,0.902
ws_20_10,pfs,0.908
ws_20_10,pfsp,0.917
ws_20_10,prism,0.916
ws_20_10,rwordle,0.922
ws_20_10,scale,0.933
ws_20_10,vpsc,0.936
ws_20_11,gtree,0.908
ws_20_11,pfs,0.925
ws_20_11,pfsp,0.942
ws_20_11,prism,0.913
ws_20_11,rwordle,0.933
ws_20_11,scale,0.946
ws_20_11,vpsc,0.95
ws_20_12,gtree,0.947
ws_20_12,pfs,0.958
ws_20_12,pfsp,0.958
ws_20_12,prism,0.952
ws_20_12,rwordle,0.958
ws_20_12,scale,0.958
ws_20_12,vpsc,0.958
ws_20_13,gtree,0.902
ws_20_13,pfs,0.908
ws_20_13,pfsp,0.917
ws_20_13,prism,0.916
ws_20_13,rwordle,0.922
ws_20_13,scale,0.933
ws_20_13,vpsc,0.936
ws_20_14,gtree,0.908
ws_20_14,pfs,0.925
ws_20_14,pfsp,0.942
ws_20_14,prism,0.913
ws_20_14,rwordle,0.933
ws_20_14,scale,0.946
ws_20_14,vpsc,0.95
ws_20_15,gtree,0.947
ws_20_15,pfs,0.958
ws_20_15,pfsp,0.958
ws_20_15,prism,0.952
ws_20_15,rwordle,0.958
ws_20_15,scale,0.958
ws_20_15,vpsc,0.958
ws_20_16,gtree,0.947
ws_20_16,pfs,0.958
ws_20_16,pfsp,0.958
ws_20_16,prism,0.952
ws_20_16,rwordle,0.958
ws_20_16,scale,0.958
ws_20_16,vpsc,0.958
ws_20_17,gtree,0.908
ws_20_17,pfs,0.925
ws_20_17,pfsp,0.942
ws_20_17,prism,0.913
ws_20_17,rwordle,0.933
ws_20_17,scale,0.946
ws_20_17,vpsc,0.95
ws_20_18,gtree,0.902
ws_20_18,pfs,0.908
ws_20_18,pfsp,0.917
ws_20_18,prism,0.916
ws_20_18,rwordle,0.922
ws_20_18,scale,0.933
ws_20_18,vpsc,0.936
ws_20_19,gtree,0.908
ws_20_19,pfs,0.925
ws_20_19,pfsp,0.942
ws_20_19,prism,0.913
ws_20_19,rwordle,0.933
ws_20_19,scale,0.946
ws_20_19,vpsc,0.95
ws_20_1,gtree,0.915
ws_20_1,pfs,0.918
ws_20_1,pfsp,0.921
ws_20_1,prism,0.92
ws_20_1,rwordle,0.936
ws_20_1,scale,0.936
ws_20_1,vpsc,0.95
ws_20_20,gtree,0.902
ws_20_20,pfs,0.908
ws_20_20,pfsp,0.917
ws_20_20,prism,0.916
ws_20_20,rwordle,0.922
ws_20_20,scale,0.933
ws_20_20,vpsc,0.936
ws_20_21,gtree,0.908
ws_20_21,pfs,0.925
ws_20_21,pfsp,0.942
ws_20_21,prism,0.913
ws_20_21,rwordle,0.933
ws_20_21,scale,0.946
ws_20_21,vpsc,0.95
ws_20_22,gtree,0.947
ws_20_22,pfs,0.958
ws_20_22,pfsp,0.958
ws_20_22,prism,0.952
ws_20_22,rwordle,0.958
ws_20_22,scale,0.958
ws_20_22,vpsc,0.958
ws_20_23,gtree,0.908
ws_20_23,pfs,0.925
ws_20_23,pfsp,0.942
ws_20_23,prism,0.913
ws_20_23,rwordle,0.933
ws_20_23,scale,0.946
ws_20_23,vpsc,0.95
ws_20_24,gtree,0.908
ws_20_24,pfs,0.925
ws_20_24,pfsp,0.942
ws_20_24,prism,0.913
ws_20_24,rwordle,0.933
ws_20_24,scale,0.946
ws_20_24,vpsc,0.95
ws_20_25,gtree,0.908
ws_20_25,pfs,0.925
ws_20_25,pfsp,0.942
ws_20_25,prism,0.913
ws_20_25,rwordle,0.933
ws_20_25,scale,0.946
ws_20_25,vpsc,0.95
ws_20_26,gtree,0.947
ws_20_26,pfs,0.958
ws_20_26,pfsp,0.958
ws_20_26,prism,0.952
ws_20_26,rwordle,0.958
ws_20_26,scale,0.958
ws_20_26,vpsc,0.958
ws_20_27,gtree,0.958
ws_20_27,pfs,0.958
ws_20_27,pfsp,0.958
ws_20_27,prism,0.958
ws_20_27,rwordle,0.958
ws_20_27,scale,0.958
ws_20_27,vpsc,0.958
ws_20_28,gtree,0.946
ws_20_28,pfs,0.958
ws_20_28,pfsp,0.958
ws_20_28,prism,0.953
ws_20_28,rwordle,0.958
ws_20_28,scale,0.958
ws_20_28,vpsc,0.958
ws_20_29,gtree,0.946
ws_20_29,pfs,0.958
ws_20_29,pfsp,0.958
ws_20_29,prism,0.953
ws_20_29,rwordle,0.958
ws_20_29,scale,0.958
ws_20_29,vpsc,0.958
ws_20_2,gtree,0.958
ws_20_2,pfs,0.958
ws_20_2,pfsp,0.958
ws_20_2,prism,0.958
ws_20_2,rwordle,0.958
ws_20_2,scale,0.958
ws_20_2,vpsc,0.958
ws_20_30,gtree,0.958
ws_20_30,pfs,0.958
ws_20_30,pfsp,0.958
ws_20_30,prism,0.958
ws_20_30,rwordle,0.958
ws_20_30,scale,0.958
ws_20_30,vpsc,0.958
ws_20_3,gtree,0.915
ws_20_3,pfs,0.918
ws_20_3,pfsp,0.921
ws_20_3,prism,0.92
ws_20_3,rwordle,0.936
ws_20_3,scale,0.936
ws_20_3,vpsc,0.95
ws_20_4,gtree,0.958
ws_20_4,pfs,0.958
ws_20_4,pfsp,0.958
ws_20_4,prism,0.958
ws_20_4,rwordle,0.958
ws_20_4,scale,0.958
ws_20_4,vpsc,0.958
ws_20_5,gtree,0.958
ws_20_5,pfs,0.958
ws_20_5,pfsp,0.958
ws_20_5,prism,0.958
ws_20_5,rwordle,0.958
ws_20_5,scale,0.958
ws_20_5,vpsc,0.958
ws_20_6,gtree,0.915
ws_20_6,pfs,0.918
ws_20_6,pfsp,0.921
ws_20_6,prism,0.92
ws_20_6,rwordle,0.936
ws_20_6,scale,0.936
ws_20_6,vpsc,0.95
ws_20_7,gtree,0.902
ws_20_7,pfs,0.908
ws_20_7,pfsp,0.917
ws_20_7,prism,0.916
ws_20_7,rwordle,0.922
ws_20_7,scale,0.933
ws_20_7,vpsc,0.936
ws_20_8,gtree,0.908
ws_20_8,pfs,0.925
ws_20_8,pfsp,0.942
ws_20_8,prism,0.913
ws_20_8,rwordle,0.933
ws_20_8,scale,0.946
ws_20_8,vpsc,0.95
ws_20_9,gtree,0.947
ws_20_9,pfs,0.958
ws_20_9,pfsp,0.958
ws_20_9,prism,0.952
ws_20_9,rwordle,0.958
ws_20_9,scale,0.958
ws_20_9,vpsc,0.958
ws_500_10,gtree,0.902
ws_500_10,pfs,0.894
ws_500_10,pfsp,0.909
ws_500_10,prism,0.906
ws_500_10,rwordle,0.914
ws_500_10,scale,0.92
ws_500_10,vpsc,0.924
ws_500_11,gtree,0.891
ws_500_11,pfs,0.881
ws_500_11,pfsp,0.905
ws_500_11,prism,0.904
ws_500_11,rwordle,0.915
ws_500_11,scale,0.92
ws_500_11,vpsc,0.916
ws_500_12,gtree,0.894
ws_500_12,pfs,0.895
ws_500_12,pfsp,0.904
ws_500_12,prism,0.905
ws_500_12,rwordle,0.913
ws_500_12,scale,0.92
ws_500_12,vpsc,0.923
ws_500_13,gtree,0.901
ws_500_13,pfs,0.888
ws_500_13,pfsp,0.912
ws_500_13,prism,0.908
ws_500_13,rwordle,0.917
ws_500_13,scale,0.924
ws_500_13,vpsc,0.924
ws_500_14,gtree,0.891
ws_500_14,pfs,0.886
ws_500_14,pfsp,0.906
ws_500_14,prism,0.906
ws_500_14,rwordle,0.915
ws_500_14,scale,0.921
ws_500_14,vpsc,0.925
ws_500_15,gtree,0.893
ws_500_15,pfs,0.892
ws_500_15,pfsp,0.907
ws_500_15,prism,0.905
ws_500_15,rwordle,0.914
ws_500_15,scale,0.918
ws_500_15,vpsc,0.921
ws_500_16,gtree,0.895
ws_500_16,pfs,0.871
ws_500_16,pfsp,0.905
ws_500_16,prism,0.904
ws_500_16,rwordle,0.912
ws_500_16,scale,0.919
ws_500_16,vpsc,0.92
ws_500_17,gtree,0.9
ws_500_17,pfs,0.893
ws_500_17,pfsp,0.909
ws_500_17,prism,0.908
ws_500_17,rwordle,0.921
ws_500_17,scale,0.92
ws_500_17,vpsc,0.936
ws_500_18,gtree,0.896
ws_500_18,pfs,0.892
ws_500_18,pfsp,0.909
ws_500_18,prism,0.905
ws_500_18,rwordle,0.916
ws_500_18,scale,0.92
ws_500_18,vpsc,0.919
ws_500_19,gtree,0.889
ws_500_19,pfs,0.879
ws_500_19,pfsp,0.904
ws_500_19,prism,0.902
ws_500_19,rwordle,0.912
ws_500_19,scale,0.919
ws_500_19,vpsc,0.914
ws_500_1,gtree,0.891
ws_500_1,pfs,0.881
ws_500_1,pfsp,0.907
ws_500_1,prism,0.905
ws_500_1,rwordle,0.915
ws_500_1,scale,0.92
ws_500_1,vpsc,0.923
ws_500_20,gtree,0.901
ws_500_20,pfs,0.886
ws_500_20,pfsp,0.909
ws_500_20,prism,0.906
ws_500_20,rwordle,0.916
ws_500_20,scale,0.921
ws_500_20,vpsc,0.925
ws_500_21,gtree,0.9
ws_500_21,pfs,0.896
ws_500_21,pfsp,0.909
ws_500_21,prism,0.906
ws_500_21,rwordle,0.914
ws_500_21,scale,0.92
ws_500_21,vpsc,0.927
ws_500_22,gtree,0.892
ws_500_22,pfs,0.878
ws_500_22,pfsp,0.908
ws_500_22,prism,0.906
ws_500_22,rwordle,0.912
ws_500_22,scale,0.919
ws_500_22,vpsc,0.913
ws_500_23,gtree,0.903
ws_500_23,pfs,0.902
ws_500_23,pfsp,0.909
ws_500_23,prism,0.908
ws_500_23,rwordle,0.921
ws_500_23,scale,0.92
ws_500_23,vpsc,0.919
ws_500_24,gtree,0.894
ws_500_24,pfs,0.883
ws_500_24,pfsp,0.909
ws_500_24,prism,0.907
ws_500_24,rwordle,0.916
ws_500_24,scale,0.92
ws_500_24,vpsc,0.925
ws_500_25,gtree,0.89
ws_500_25,pfs,0.888
ws_500_25,pfsp,0.908
ws_500_25,prism,0.906
ws_500_25,rwordle,0.914
ws_500_25,scale,0.92
ws_500_25,vpsc,0.926
